benchmark,mode,processes,bytes,metric,run1,run2,run3,avg_of_3runs
reduce,Unenc,8,1024,t_avg[usec],167.19,171.24,169.05,169.16
reduce,Unenc,8,2048,t_avg[usec],184.23,187.89,190.54,187.5533333333333
reduce,Unenc,8,4096,t_avg[usec],267.62,271.47,279.83,272.97333333333336
reduce,Unenc,8,8192,t_avg[usec],422.09,417.79,425.18,421.68666666666667
reduce,Unenc,8,16384,t_avg[usec],410.44,404.28,403.57,406.09666666666664
reduce,Unenc,8,32768,t_avg[usec],711.77,706.2,703.14,707.0366666666666
reduce,Unenc,8,65536,t_avg[usec],1277.04,1266.82,1265.72,1269.86
reduce,Unenc,8,131072,t_avg[usec],2493.73,2495.9,2496.36,2495.33
reduce,Unenc,8,262144,t_avg[usec],2949.46,2883.52,2967.4,2933.46
reduce,Unenc,8,524288,t_avg[usec],5334.58,5335.96,5371.77,5347.4366666666665
reduce,Unenc,8,1048576,t_avg[usec],10053.4,10088.55,10061.6,10067.85
reduce,Unenc,8,2097152,t_avg[usec],25788.61,26169.16,25938.38,25965.383333333335
reduce,Unenc,8,4194304,t_avg[usec],51104.35,51514.68,51680.02,51433.01666666666
